bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate
61.74397031539888,971.7548076923077,33.362838658129824,19.537346213018452,30.901534976620344,0.5161290322580645,0.12903225806451613,23.4375,21.844144006434064,43.98313251824302,3018.3601649991697,0.49664820934192677,0.13333333333333333
58.36036825953529,1028.094951923077,63.54777561184998,25.0027031410578,43.70401995576743,0.6862745098039216,0.2549019607843137,46.875,30.89657410656546,84.89339536447481,8240.13074957401,0.36394555753031754,0.13333333333333333
58.948587979724834,1017.8360849056604,50.113588880166404,25.57928035853981,44.57761587545282,0.7115384615384616,0.25,23.4375,31.519523216420154,62.38170014243474,6177.129681683633,0.505268742987965,0.13333333333333333
61.31514007838583,978.5511363636364,48.85083407871303,28.3047643465486,43.02789490067267,0.5740740740740741,0.18518518518518517,31.25,30.391587975696485,61.81506442145808,5901.978072724265,0.49165342235163223,0.26666666666666666
61.160409556313994,981.0267857142857,29.926534995071254,17.359754721319508,40.969095631646546,0.875,0.25,23.4375,23.760791133977417,22.439697838039177,1675.0499955611022,1.0588730430094633,0.2185473883587091
60.35802648813855,994.0682870370371,37.73601897350244,23.13564593595343,37.94085399833063,0.5660377358490566,0.20754716981132076,27.34375,26.82499531466185,46.61166501284966,3928.114550788187,0.5754996159709566,0.0
56.633892423366106,1059.436274509804,78.72135186407179,48.89127166798282,70.94335052966557,0.8,0.4,54.6875,50.161482398412524,100.34054563164509,15812.360005189124,0.4999123941637482,0.3
62.20422331501302,964.5647321428571,46.359805649279494,26.021858858078378,45.76090825619415,0.7454545454545455,0.2727272727272727,35.15625,32.35644551114511,56.40259948181276,5733.367752726587,0.5736694019143316,0.3333333333333333
62.22746022392457,964.2045454545455,41.27783230217056,23.756826707298625,40.65058845127811,0.6296296296296297,0.2777777777777778,23.4375,28.744306753122306,51.417995047028114,4643.1942154913895,0.559032041736207,0.3
57.87490580256217,1036.71875,52.20363710090035,36.694357699738774,57.33069069076167,0.6808510638297872,0.2978723404255319,31.25,40.432284176777564,58.65543239274171,7450.516663016119,0.6893186620133217,0.13333333333333333
61.06007067137809,982.6388888888889,39.4559658936233,18.338275857478372,33.66469780870068,0.6136363636363636,0.1590909090909091,31.25,23.78830683120045,50.31645075979836,3760.307867534981,0.472773943153533,0.3
62.65045405571802,957.6945754716982,49.467283982522346,26.938145017928026,44.83937837371496,0.6274509803921569,0.27450980392156865,39.0625,31.694384571407063,61.15874481015102,6089.627944506428,0.5182314429407074,0.1
60.11519716437749,998.0837264150944,38.9563906812605,25.64760972604945,42.5945998775137,0.6470588235294118,0.21568627450980393,15.625,30.006528479143757,43.05978710633648,4059.1724737261684,0.6968573347806482,0.13333333333333333
59.766536964980546,1003.90625,39.31486764568444,20.780538785317408,37.65139936855439,0.6792452830188679,0.11320754716981132,23.4375,26.62335578004457,49.3751756754088,4129.726803237288,0.5392052871885634,0.13333333333333333
67.33937041828375,891.0092213114754,48.60260377550156,25.173012444988693,36.9754986443726,0.5166666666666667,0.15,31.25,26.12940947469972,63.78640326029847,5236.09577348884,0.4096391729138774,0.36666666666666664
68.53195164075993,875.5040322580645,37.30604896239273,20.91174468430925,34.06858589789085,0.639344262295082,0.09836065573770492,27.34375,24.007598234610864,44.76979813141772,3376.6319339610936,0.5362453983852845,0.36666666666666664
69.3302271403611,865.4233870967741,46.05762823209946,19.456256353609405,32.781381614153894,0.5737704918032787,0.09836065573770492,23.4375,23.145237241794923,60.55343580081417,4403.016363137426,0.3822283068780669,0.3333333333333333
66.29261976694,905.078125,37.78712238102475,25.124028020405557,34.99772995059701,0.5254237288135594,0.13559322033898305,19.53125,24.661252428763913,41.157506909214575,3188.7029315849827,0.5991920862252862,0.13333333333333333
66.42040457343887,903.3368644067797,38.05366523248033,17.839259839594078,31.41792168176826,0.5689655172413793,0.08620689655172414,23.4375,22.20847397147085,48.701204322937016,3397.881987117206,0.45601488259318523,0.3333333333333333
70.76302908148574,847.900390625,48.82751464462275,15.507439135478315,28.831245193448755,0.6031746031746031,0.06349206349206349,42.96875,20.379979054765382,66.41119971215736,4252.016408796448,0.30687563457816264,0.4
66.81214980831614,898.0402542372881,35.15768384592392,14.83432482719182,25.24126319883391,0.5263157894736842,0.03508771929824561,23.4375,17.816400908217403,43.45019435929306,2431.988812933553,0.41004191513833493,0.3333333333333333
68.86896152733584,871.2197580645161,55.39828155762813,19.31664974498245,33.009508107699745,0.5573770491803278,0.11475409836065574,39.0625,23.341071340253503,75.40054318409337,5528.981454687251,0.3095610502866719,0.23333333333333334
64.5097755249819,930.0915948275862,27.19604556422725,15.104141791618323,29.6319020015265,0.631578947368421,0.05263157894736842,19.53125,20.9448481303652,31.098142107218806,2046.2633799445646,0.6735080204519124,0.13333333333333333
70.69549970777324,848.7103174603175,36.25318524181009,16.192404013961788,30.273945592770566,0.6129032258064516,0.0967741935483871,31.25,21.391887026813002,46.40254461004519,3118.4642235132865,0.4610067660423541,0.3333333333333333
67.32904734073641,891.1458333333334,32.08096582173853,15.105789201667008,27.329558968856475,0.5254237288135594,0.03389830508474576,19.53125,19.324009136744685,41.05107804923323,2492.135625465842,0.47073085665543507,0.13333333333333333
72.44231606443188,828.2451923076923,25.175626633816393,13.997159260961096,26.672852116694653,0.578125,0.03125,15.625,18.857394059890154,30.39869421990472,1800.8870622380296,0.62033566058711,0.36666666666666664
66.7729314592088,898.5677083333334,31.331003954721336,17.46074759732726,32.610734591438145,0.5932203389830508,0.1016949152542373,23.4375,23.031881636737147,37.25789729369641,2695.8618558477656,0.6181744894292214,0.3333333333333333
66.65702300014465,900.1302083333334,34.20565729674597,16.64012507670022,30.496069618595172,0.5932203389830508,0.1016949152542373,19.53125,21.50515047739596,42.01258699456642,2838.388138347579,0.5118739886257723,0.3333333333333333
68.31146106736658,878.3299180327868,29.34985872828574,17.602221138796583,29.834477180702084,0.5333333333333333,0.08333333333333333,15.625,21.095960210852738,34.676877400948044,2298.2070543188515,0.6083581277210384,0.3333333333333333
72.21177491682337,830.8894230769231,49.57054846527249,16.402453028584457,26.54741644349255,0.453125,0.078125,31.25,18.76689626435832,67.34957773788491,3970.792594627199,0.27864905608460444,0.3
66.87953555878084,897.1354166666666,29.65207133070789,19.460988422535845,32.227816407937546,0.5084745762711864,0.0847457627118644,19.53125,22.788507524887724,35.38486436603874,2533.2805636046505,0.6440185071546976,0.3333333333333333
68.7595667870036,872.6058467741935,34.12865097137177,17.18003536200202,28.9565703457527,0.5245901639344263,0.06557377049180328,19.53125,20.472182589278514,43.53924291854395,2800.2376599535637,0.47020070210176157,0.13333333333333333
66.89895470383276,896.875,35.42432515235823,17.44668336017013,31.82404430741807,0.5932203389830508,0.0847457627118644,23.4375,22.49345060125643,44.695199416369114,3158.397850090398,0.5032632339709051,0.3333333333333333
69.86859205776173,858.7549603174604,26.275054892834017,12.020403243661109,24.34402757202307,0.532258064516129,0.0,23.4375,17.213826977569795,33.15616753972352,1793.046826508465,0.5191742066373132,0.1
68.61095100864553,874.4959677419355,41.85744376643478,15.792072378891756,31.631887897613908,0.6557377049180327,0.08196721311475409,23.4375,22.36052132556893,53.67345425376657,3770.4340033137555,0.41660298627043857,0.3333333333333333
72.81712397644016,823.9820075757576,49.80615568932403,16.22640668905046,27.236224023136202,0.47692307692307695,0.07692307692307693,31.25,19.222128467421275,67.54625904342767,4078.990082252118,0.2845772473507785,0.1
64.0091967236672,937.3653017241379,35.57998290362003,21.54699425423339,32.75566820173427,0.543859649122807,0.08771929824561403,23.4375,23.095964917736215,42.792361331180636,3104.9330195210523,0.5397216745996054,0.36666666666666664
72.81213535589265,824.0384615384615,49.298483423178894,15.455759932742607,26.3671875,0.46875,0.0625,31.25,18.634623953298036,67.04755669209253,3925.1247296264437,0.277931439603015,0.36666666666666664
67.08864384934841,894.3391393442623,62.285212343025925,23.191708868538676,37.46743377588062,0.5166666666666667,0.2,31.25,26.34909680318758,79.34186856386016,6567.771426765683,0.3320957431444899,0.36666666666666664
70.79360506985454,847.5341796875,46.177926223718416,15.678056179840386,29.13210111674389,0.6031746031746031,0.06349206349206349,15.625,20.55167335750364,60.61261336331562,3913.452535584353,0.339065950420512,0.3333333333333333
63.498694516971284,944.9013157894736,26.480178026451366,15.644295125562083,28.761855814401006,0.5178571428571429,0.07142857142857142,15.625,20.325976920827035,31.34436858415519,2001.5241124856955,0.6484730061240399,0.23333333333333334
68.81919352507587,871.8497983870968,50.40590340670071,18.220716438297888,31.32994385025029,0.5737704918032787,0.09836065573770492,27.34375,22.148987667528242,68.14968878108995,4742.066400937047,0.3250049716099966,0.13333333333333333
69.06875543951261,868.6995967741935,34.36579759284292,13.504345177350903,22.344744116942564,0.4426229508196721,0.03278688524590164,23.4375,15.7686847878698,45.71193112999454,2264.5134955610533,0.34495774731168494,0.13333333333333333
69.1891891891892,867.1875,28.481167731021504,14.495552066517327,27.55789244414592,0.5081967213114754,0.01639344262295082,15.625,19.45077565852895,34.35267050095567,2099.168502732731,0.5662085472507252,0.3333333333333333
68.04357298474946,881.7879098360655,26.217298323614727,14.182550837698022,26.95029423540678,0.6,0.03333333333333333,23.4375,19.048727094119698,31.76336148477519,1900.825675788157,0.5997075310574459,0.3333333333333333
69.24956369982549,866.4314516129032,36.474492077176095,18.150362436533683,32.87282218679422,0.5901639344262295,0.11475409836065574,23.4375,23.22694716763044,45.64064745410864,3330.3800891089354,0.5089092390940548,0.36666666666666664
71.51462243561764,838.9892578125,29.672628994763446,15.111678580052008,29.148724285638277,0.6190476190476191,0.06349206349206349,23.4375,20.606596980969886,36.509124336374185,2363.5106667513032,0.5644232053092397,0.36666666666666664
69.86859205776173,858.7549603174604,41.65042436637614,18.364783815089872,30.273945592770566,0.4838709677419355,0.12903225806451613,23.4375,21.405243276626457,55.222090822981635,3713.4953691867977,0.38762102190665865,0.1
66.29261976694,905.078125,25.14706904154455,14.164100201042455,27.61199388016258,0.6101694915254238,0.03389830508474576,15.625,19.522607431413242,29.941369999276386,1836.36650266357,0.6520278608455478,0.3
67.83666377063423,884.4774590163935,50.07668048482715,16.147933331174475,29.54323500185787,0.6166666666666667,0.1,39.0625,20.88697521200579,68.22245712874923,4476.646289671151,0.30615982025666344,0.3333333333333333
74.58472242353965,804.4542910447761,25.46680231791226,12.66793204977207,24.079742199097563,0.4696969696969697,0.015151515151515152,15.625,17.021804997980144,31.67453061479,1693.8138176965083,0.537397229496182,0.1
69.3201339350706,865.5493951612904,25.76395042044668,16.058837049940234,27.990199497865817,0.5573770491803278,0.04918032786885246,15.625,19.79019507122322,30.775836576711267,1913.4178225979895,0.643043285659987,0.3333333333333333
68.03257608229747,881.9304435483871,49.233045613161295,23.13212268736951,37.45407878213043,0.6065573770491803,0.16393442622950818,31.25,26.483413732516443,62.33825504105073,5186.548930063817,0.4248340559914084,0.3333333333333333
66.7729314592088,898.5677083333334,43.43945932581455,17.321615917126937,31.644752490254866,0.6271186440677966,0.1016949152542373,27.34375,22.35662072199216,57.02256564050458,4005.002445584052,0.3920662017022904,0.36666666666666664
83.93442622950819,714.84375,32.17434340847451,18.19371552823178,26.730473792409043,0.37333333333333335,0.05333333333333334,23.4375,18.864522938427157,40.32676319593616,2389.9513724277067,0.46779164612765617,0.3333333333333333
82.53267499273889,726.9847972972973,40.876218846520544,15.766564093067547,27.016912867822892,0.5068493150684932,0.0410958904109589,23.4375,19.060476764463342,52.96230558452296,3171.3962990245736,0.3598875946600281,0.3333333333333333
82.92542470486612,723.5416666666666,32.24694483806007,18.667260224071235,27.093753409551205,0.4189189189189189,0.04054054054054054,15.625,19.110994086122904,36.6222707421341,2198.762997795188,0.521840773355859,0.3
80.25544267053702,747.6128472222222,33.84512321340883,17.3555912531375,27.768797758658323,0.4647887323943662,0.08450704225352113,23.4375,19.635351043634905,43.66457288829253,2693.504833013468,0.44968608977049196,0.1
81.96491228070175,732.0205479452055,32.21656247937429,12.991865926298408,20.99546288619414,0.3472222222222222,0.013888888888888888,23.4375,14.78165695279001,41.73668523708461,1938.1658889631315,0.35416461247037306,0.13333333333333333
83.00907911802854,722.8125,33.39902381307973,15.00195917933413,23.717360662403827,0.43243243243243246,0.05405405405405406,23.4375,16.76472402135068,43.941753581744436,2314.321369794944,0.3815215064224376,0.3333333333333333
73.43958272964359,816.998106060606,76.06250775760103,22.831477171923655,36.41251699938868,0.5846153846153846,0.15384615384615385,39.0625,25.702050778122423,103.72617044724481,8375.408416677155,0.247787522351406,0.1
80.7373271889401,743.1506849315068,50.281893540558116,19.658332222505532,29.361906989009587,0.4444444444444444,0.08333333333333333,31.25,20.686871012578578,66.49656671074474,4321.593384411047,0.31109682854101284,0.1
80.5170185264972,745.1840753424658,44.111424056343616,21.44131267653116,32.32997140087275,0.4444444444444444,0.1111111111111111,31.25,22.857522906654093,58.39806048654573,4193.5078463276595,0.3914089392047569,0.1
80.86542622241454,741.9734589041096,28.798670680859775,15.54302801041646,26.605230132425195,0.4861111111111111,0.06944444444444445,15.625,18.811330449842874,36.33208846339094,2147.136962070814,0.5177607796699496,0.3333333333333333
78.59325454021331,763.4242957746479,56.40053303954592,17.58335027212084,28.152887959256127,0.44285714285714284,0.08571428571428572,23.4375,19.89442323799754,76.14932538412451,4759.346078258591,0.26125541017787,0.13333333333333333
81.14633087277464,739.4049657534247,34.586683384652495,17.573770787020077,27.17270410769428,0.4305555555555556,0.05555555555555555,15.625,19.213850144717387,45.31948121890613,2735.5786250183337,0.4239644768197801,0.26666666666666666
82.55697291099325,726.7708333333334,52.755660570428105,18.604161130359053,27.59148155332425,0.43243243243243246,0.06756756756756757,39.0625,19.48597175909861,71.20144861585655,4358.738063618911,0.27367381054602713,0.26666666666666666
84.78791400348635,707.6480263157895,28.318027014594566,12.678414234437996,20.610790559801437,0.3333333333333333,0.013333333333333334,15.625,14.547202265384225,36.536374806865794,1669.7628865114116,0.3981566956842846,0.1
79.09598054641683,758.5720486111111,27.34870125752467,20.781803606190312,30.029534500913417,0.4507042253521127,0.04225352112676056,23.4375,21.230523411453866,31.69300621582278,2113.8492382730224,0.6698803914932656,0.3
85.18582541054451,704.3425324675325,24.707377560645128,14.329637001008738,23.40320956466509,0.3815789473684211,0.039473684210526314,15.625,16.54601380201052,30.223088394794242,1571.0213833286675,0.5474627075127265,0.26666666666666666
79.82676483326115,751.6276041666666,41.665395081508315,20.759069266328044,32.225103666831366,0.49295774647887325,0.11267605633802817,27.34375,22.781806638413848,54.62292411918272,3909.425843561317,0.4170740949112468,0.3
83.69659982563208,716.875,30.534517694460696,15.99755860811456,24.92135539681157,0.4189189189189189,0.02702702702702703,31.25,17.618105834130915,39.59987217088166,2191.809834400853,0.4449030986288323,0.3
83.50246448245869,718.5416666666666,33.65663526293474,12.772311769287679,20.50969766914495,0.32432432432432434,0.013513513513513514,23.4375,14.474852044390442,44.55436622890454,2026.0692083016445,0.3248806630987361,0.3333333333333333
82.13903743315508,730.46875,33.6212371833366,14.745551926070066,23.005435303646703,0.3835616438356164,0.0410958904109589,31.25,16.26571506161244,44.90631161831269,2294.723792617932,0.36221445216576903,0.3333333333333333
87.81589231437256,683.2476265822785,23.348243424897742,11.834602929408058,17.66970003364081,0.2692307692307692,0.01282051282051282,15.625,12.492557996386662,30.71124816580612,1205.309874137028,0.4067746751594377,0.3333333333333333
83.9948193984746,714.3297697368421,38.36414239546796,15.70258515517606,24.13881297136764,0.37333333333333335,0.04,23.4375,17.068082623553366,51.83147437716886,2779.253568829799,0.3292995776919603,0.26666666666666666
77.69908946379535,772.2098214285714,36.34847774450964,21.772718052149273,31.00846421234001,0.43478260869565216,0.08695652173913043,23.4375,21.873464498123088,43.40079219885854,2982.3946052495944,0.5039876783331704,0.3
82.0441749675184,731.3133445945946,30.143457136746992,17.240608360960845,28.580898798201112,0.5205479452054794,0.0821917808219178,23.4375,20.20847217794892,37.434557740786296,2376.599821224859,0.5398346714253035,0.1
83.36951801997395,719.6875,32.77428330007131,13.091216216216216,20.70979701898518,0.2702702702702703,0.013513513513513514,23.4375,14.616611739760792,43.46996362316814,1996.1163890916866,0.3362462381259181,0.3
87.12234348075819,688.6867088607595,23.522676436402676,19.394915773172485,25.546167436096493,0.32051282051282054,0.02564102564102564,15.625,18.05498016818864,25.920034612059297,1470.2204712840144,0.696564662756606,0.2
81.65517241379311,734.7972972972973,34.09968960823296,14.806786904600957,24.637515507386542,0.4931506849315068,0.0136986301369863,23.4375,17.410832158817577,43.78605483787489,2394.9983483668607,0.39763418337833956,0.3333333333333333
79.5100612423447,754.6214788732394,30.401595843889304,17.102133199717144,26.982628133340587,0.4,0.04285714285714286,15.625,19.066374491245934,38.41304818426623,2300.8948003852183,0.49635151055404697,0.3
84.98993963782696,705.9659090909091,31.650965845393745,13.939008281237074,21.638019686893593,0.35526315789473684,0.039473684210526314,23.4375,15.298836438018169,42.26774437165474,2031.5024314781656,0.3619506237072294,0.1
80.62992125984252,744.140625,39.35976302133292,15.936502632246189,26.727686453402743,0.4647887323943662,0.04225352112676056,27.34375,18.863257670862417,51.719826836508375,3064.9516796538733,0.36472004692689886,0.3
86.32944228274967,695.0120192307693,32.125221455032595,12.911490280509986,21.790042582863094,0.38961038961038963,0.012987012987012988,19.53125,15.370259085599368,41.9625734016626,2026.250685502206,0.36628494964968905,0.3
84.5913043478261,709.2927631578947,29.486524036689612,15.148999554426029,24.105075969596115,0.41333333333333333,0.02666666666666667,15.625,16.993220155403154,36.569325098973934,1952.281783615615,0.46468509083532283,0.3
80.93546990038979,741.3313356164383,24.177171135673895,14.557329841391342,24.27259359675423,0.4444444444444444,0.05555555555555555,15.625,17.163144032434758,29.672929684500634,1599.95271320394,0.5784108348896793,0.3333333333333333
81.93771626297577,732.2635135135135,31.988149183126858,14.79982355570422,24.890734035762005,0.410958904109589,0.0273972602739726,23.4375,17.587224278247536,41.60278409178242,2298.632641272156,0.4227415222848379,0.3
81.70212765957447,734.375,29.770184961992307,15.461382925830623,25.943826621316763,0.4166666666666667,0.05555555555555555,15.625,18.329003847149977,37.45329031768316,2156.645244517691,0.48938300725199935,0.3
84.73867595818815,708.0592105263158,32.77630819634808,11.897821637687388,19.47387405816658,0.37333333333333335,0.0,23.4375,13.73144265403716,43.464220398634914,1874.9855904936694,0.3159252030313288,0.3
86.0285132382892,697.4431818181819,27.227878437856344,11.922126467252756,19.572325229386223,0.3026315789473684,0.0,23.4375,13.838005846742128,35.918285291957766,1561.4891759537627,0.38526354290750364,0.3
82.0797227036395,730.9966216216217,42.22972972972973,24.27409106791611,35.73124253458125,0.4931506849315068,0.1232876712328767,31.25,25.260250162841086,52.815589166160166,4191.308698670835,0.47827261915740876,0.3
85.27100073046019,703.6389802631579,23.923669476345516,14.2636082683637,22.33518921082455,0.3333333333333333,0.02666666666666667,15.625,15.791817831290565,29.253405250500318,1451.3041118493059,0.5398283617262124,0.13333333333333333
82.26983207874927,729.3074324324324,24.91911907420934,14.217227658746245,23.005435303646703,0.410958904109589,0.0136986301369863,15.625,16.265715061612436,31.453482875800823,1607.280867983092,0.5171355784617001,0.3333333333333333
58.309242225142356,1028.9963942307693,60.19129338116491,29.617685748347235,55.57749196714298,0.8235294117647058,0.45098039215686275,35.15625,39.17347749547302,69.10636766320994,8504.720889773278,0.5668577125393867,0.23333333333333334
55.72485851110144,1076.71875,58.12184971301671,30.34116127728308,57.4532931974721,0.8163265306122449,0.5102040816326531,50.78125,40.609966922672285,71.84181011438065,9165.576248314681,0.5652692611449575,0.3333333333333333
57.27153092557392,1047.640931372549,67.75995337304947,30.5487731187768,59.26181646410275,0.78,0.54,46.875,41.90312138768722,86.75808511044517,11421.054543204478,0.4829880850222031,0.3
63.03693570451436,951.8229166666666,105.24345793619693,37.22658420717653,58.573714523264485,0.7307692307692307,0.36538461538461536,89.84375,41.378476742184056,144.33820586645638,18763.146712336948,0.28667722792999084,0.16666666666666666
61.080432172869145,982.311320754717,82.4307425229098,50.59323141368707,74.8389815655231,0.7843137254901961,0.39215686274509803,62.5,52.7414803842649,100.6693763623179,16680.135205237442,0.5239078882781958,0.13333333333333333
55.72634384717903,1076.6900510204082,54.57745554903215,33.725199437225285,58.40899692020022,0.7083333333333334,0.375,39.0625,41.30123745283381,66.14233693571502,8582.078289236673,0.6244296673849801,0.2
60.755933196601234,987.5578703703703,60.711507404645346,41.070402005057936,52.60523692790069,0.49056603773584906,0.1509433962264151,39.0625,37.164647555038954,76.67857697642938,8952.698021780889,0.4846809763627093,0.1
55.49481621112159,1081.1820652173913,59.55346865994061,31.89110264648717,62.38892829324403,0.8863636363636364,0.4772727272727273,39.0625,44.0899000257951,72.8463498546419,10090.130472670218,0.6052451511128888,0.26666666666666666
56.07544873745056,1069.9869791666667,44.10657141125136,24.768843796315196,47.841596538733945,0.8260869565217391,0.2608695652173913,31.25,33.752077430396746,49.61637788177508,5261.086446792162,0.6802608104690859,0.3333333333333333
60.10127359214363,998.3149509803922,46.24043846710312,18.916186160668225,44.26458039074094,0.8367346938775511,0.30612244897959184,31.25,31.283334210041737,56.635112817744016,5566.070169991242,0.552366414643047,0.3333333333333333
59.74931566056764,1004.1956018518518,52.63838277520217,28.968869043979872,49.9437699738227,0.660377358490566,0.3584905660377358,31.25,35.29342194704055,63.30639804674556,7019.258638171924,0.5575016591684749,0.3
60.67593269934162,988.8599537037037,45.81660669403824,18.145870293011992,36.3915887253199,0.660377358490566,0.22641509433962265,35.15625,25.731894763483556,59.02248546100219,4771.326466702392,0.4359676581306516,0.26666666666666666
56.555455365193865,1060.905612244898,66.77763406339541,30.41206978111544,57.9838604711085,0.7872340425531915,0.46808510638297873,31.25,40.98039054534613,85.53983003834145,11012.713692875153,0.4790796349136715,0.0
59.24028525687673,1012.8242924528302,64.74616398882829,35.24089907733933,51.50419197371593,0.6730769230769231,0.2692307692307692,39.0625,36.34389122707835,80.94820308307008,9242.479783301062,0.448977121700673,0.26666666666666666
59.858823529411765,1002.3584905660377,85.62987535264949,33.20652392975391,52.30696181395676,0.6153846153846154,0.3269230769230769,54.6875,36.952263227328984,115.87980578181197,13452.365986235362,0.3188844076672492,0.2
61.33777038269551,978.1901041666666,61.12081662567304,24.333724378681573,45.10024465107932,0.7209302325581395,0.27906976744186046,31.25,31.832411613011494,81.33469663250352,8133.833267529583,0.39137554980798206,0.26666666666666666
